    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
19400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
19900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
20900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
21900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
22900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
23900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
