    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
23300, 80.0379,  91291.2,  93494.6, 62.3945,  -90877.1,  92980.1
23400, 89.1434,  91274.3,  93477.2, 70.8909,  -90860.3,  92963
23500, 92.7868,  91310.8,  93514.6, 74.2451,  -90896.5,  93000
23600, 84.999,  91338.1,  93542.6, 66.9736,  -90923.6,  93027.8
23700, 79.316,  91308.3,  93512.1, 61.7151,  -90894.1,  92997.5
23800, 85.2585,  91272.3,  93475.1, 67.2741,  -90858.4,  92961
23900, 92.3448,  91292.6,  93496, 73.8413,  -90878.5,  92981.6
24000, 88.612,  91334.9,  93539.4, 70.3351,  -90920.3,  93024.4
24100, 80.7596,  91326,  93530.2, 63.0517,  -90911.5,  93015.4
24200, 82.2277,  91280.6,  93483.6, 64.4539,  -90866.7,  92969.5
24300, 90.1038,  91277,  93480, 71.7654,  -90863.2,  92965.9
24400, 90.8604,  91321.9,  93526.1, 72.4266,  -90907.4,  93011.2
24500, 83.527,  91338.1,  93542.6, 65.6158,  -90923.3,  93027.6
24600, 80.8645,  91297.3,  93500.8, 63.1844,  -90883.3,  92986.4
24700, 87.1182,  91269.7,  93472.4, 69.0003,  -90856.1,  92958.5
24800, 91.3017,  91302.9,  93506.5, 72.8417,  -90888.6,  92992
24900, 86.4756,  91340,  93544.6, 68.3441,  -90925.1,  93029.4
25000, 81.2462,  91317.1,  93521.1, 63.5317,  -90902.7,  93006.4
25100, 84.4734,  91273.5,  93476.3, 66.5536,  -90859.9,  92962.5
25200, 90.2145,  91284.2,  93487.3, 71.8442,  -90870.3,  92973.2
25300, 88.6572,  91330.7,  93535.1, 70.3608,  -90915.9,  93020
25400, 82.8355,  91333.1,  93537.6, 64.9918,  -90918.3,  93022.5
25500, 82.8736,  91287.4,  93490.6, 65.0741,  -90873.6,  92976.5
25600, 88.326,  91272.2,  93474.9, 70.1102,  -90858.7,  92961.2
25700, 89.637,  91313.3,  93517.2, 71.2695,  -90898.9,  93002.5
25800, 84.8303,  91340,  93544.7, 66.8211,  -90925,  93029.3
25900, 82.4721,  91306.7,  93510.4, 64.6968,  -90892.4,  92995.9
26000, 86.4135,  91270.9,  93473.6, 68.3574,  -90857.5,  92960
26100, 89.5226,  91293.8,  93497.2, 71.1761,  -90879.9,  92983
26200, 86.5486,  91335.7,  93540.2, 68.3944,  -90920.6,  93024.9
26300, 82.971,  91324.7,  93528.9, 65.1404,  -90910,  93013.9
26400, 84.9868,  91280.4,  93483.3, 67.0503,  -90866.8,  92969.5
26500, 88.7493,  91278.8,  93481.8, 70.4845,  -90865.3,  92968
26600, 87.6644,  91322,  93526.2, 69.4197,  -90907.3,  93011.2
26700, 83.8921,  91335.5,  93540.1, 65.9639,  -90920.5,  93024.7
26800, 84.175,  91296.9,  93500.3, 66.2989,  -90882.9,  92986
26900, 87.7763,  91273,  93475.7, 69.6144,  -90859.7,  92962.2
27000, 88.2114,  91304.1,  93507.7, 69.936,  -90889.9,  92993.3
27100, 84.8561,  91336.2,  93540.8, 66.8258,  -90921.1,  93025.3
27200, 83.8274,  91314.6,  93518.6, 65.9582,  -90900,  93003.7
27300, 86.8649,  91277.3,  93480.2, 68.7968,  -90863.9,  92966.5
27400, 88.4045,  91288.1,  93491.3, 70.1428,  -90874.5,  92977.4
27500, 85.7246,  91327.4,  93531.8, 67.6108,  -90912.5,  93016.6
27600, 83.731,  91327.6,  93532, 65.8336,  -90912.6,  93016.7
27700, 86.0339,  91289.5,  93492.7, 68.037,  -90875.7,  92978.6
