    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
12500, 24.7314,  91481,  93727.3, 17.7548,  -91214.8,  93403.3
12600, 33.9409,  91352.4,  93596.4, 26.3252,  -91083.3,  93269.5
12700, -0.538976,  91329.3,  93571.3, -6.52637,  -91064.6,  93248.9
12800, 41.1584,  91499.4,  93747, 33.4399,  -91231.3,  93421.1
12900, 16.323,  91278.8,  93520.2, 9.43169,  -91011.6,  93195.3
13000, 8.47781,  91421.4,  93666, 2.21653,  -91155.5,  93342.4
13100, 44.2897,  91433.3,  93679.3, 36.3082,  -91164.9,  93353.1
13200, 3.02042,  91285.5,  93526.8, -3.25976,  -91019.4,  93203
13300, 26.2057,  91476.6,  93722.9, 19.2166,  -91210.2,  93398.7
13400, 31.9214,  91355.6,  93599.7, 24.3121,  -91086.6,  93272.8
13500, 1.61284,  91328.8,  93570.7, -4.43313,  -91063.9,  93248.2
13600, 39.5883,  91497.7,  93745.2, 31.8443,  -91229.6,  93419.2
13700, 16.9891,  91281.6,  93523.1, 10.0944,  -91014.2,  93198
13800, 8.98784,  91420,  93664.5, 2.61974,  -91154.3,  93341.1
13900, 43.1954,  91433,  93679, 35.2628,  -91164.4,  93352.6
14000, 3.88604,  91286.1,  93527.4, -2.50141,  -91020.2,  93203.7
14100, 25.8242,  91477.2,  93723.6, 18.8479,  -91210.5,  93399.1
14200, 31.8232,  91351.4,  93595.3, 24.165,  -91083,  93269
14300, 1.97848,  91337.1,  93579.4, -4.10726,  -91072.1,  93256.7
14400, 39.5883,  91485.8,  93732.9, 31.8151,  -91218.1,  93407.3
14500, 16.3319,  91294.5,  93536.4, 9.44331,  -91026.9,  93211.2
14600, 10.4043,  91408.4,  93652.5, 3.97048,  -91143.3,  93329.7
14700, 41.5416,  91441.6,  93688, 33.637,  -91172.9,  93361.4
14800, 5.07402,  91279.4,  93520.4, -1.328,  -91013.8,  93197.1
14900, 25.491,  91483.5,  93730.1, 18.5007,  -91216.6,  93405.4
15000, 31.4844,  91344.4,  93588, 23.8966,  -91076.5,  93262.2
15100, 2.72945,  91345.8,  93588.4, -3.42368,  -91080.6,  93265.5
15200, 38.8795,  91476.3,  93723.1, 31.2108,  -91208.7,  93397.7
15300, 16.312,  91301.9,  93544.1, 9.40984,  -91034.4,  93218.9
15400, 10.9843,  91404.5,  93648.5, 4.60816,  -91139.6,  93325.9
15500, 40.6223,  91440.5,  93686.9, 32.7311,  -91171.9,  93360.3
15600, 5.64902,  91284,  93525.1, -0.679751,  -91018.4,  93201.8
15700, 25.6121,  91477.5,  93724, 18.6098,  -91210.7,  93399.4
15800, 30.8857,  91350.1,  93593.8, 23.4127,  -91082.1,  93268.1
15900, 3.53107,  91341.9,  93584.4, -2.66554,  -91076.7,  93261.5
16000, 38.2723,  91479.1,  93726, 30.7056,  -91211.2,  93400.3
16100, 16.1005,  91298.3,  93540.3, 9.21439,  -91031,  93215.3
16200, 11.9076,  91410.9,  93655.1, 5.5479,  -91145.6,  93332.1
16300, 39.3336,  91431.2,  93677.2, 31.4928,  -91162.6,  93350.8
16400, 6.64585,  91295.3,  93536.7, 0.313643,  -91029.2,  93213
16500, 25.2277,  91466.7,  93712.8, 18.2377,  -91200,  93388.4
16600, 30.677,  91358.7,  93602.7, 23.2227,  -91090.4,  93276.6
16700, 4.0075,  91336.8,  93579, -2.21886,  -91071.6,  93256.2
16800, 37.9028,  91481.7,  93728.8, 30.3348,  -91213.5,  93402.7
16900, 15.9943,  91296.3,  93538.2, 9.1072,  -91029.2,  93213.4
17000, 12.6825,  91414.8,  93659.2, 6.24363,  -91149.1,  93335.8
17100, 38.5033,  91425.5,  93671.2, 30.6898,  -91157,  93344.9
17200, 7.08033,  91302.2,  93543.9, 0.669113,  -91035.8,  93219.8
17300, 25.5186,  91460.6,  93706.5, 18.5031,  -91194.1,  93382.2
17400, 29.6869,  91362,  93606.1, 22.1958,  -91093.5,  93279.9
17500, 5.35472,  91336.8,  93579, -0.934204,  -91071.7,  93256.2
17600, 36.6644,  91479.1,  93726.2, 29.0652,  -91210.8,  93399.9
17700, 16.8269,  91299.3,  93541.3, 9.90403,  -91032.5,  93216.7
17800, 12.5665,  91413.6,  93658, 6.04274,  -91147.9,  93334.6
17900, 38.4573,  91424.5,  93670.2, 30.6559,  -91156.1,  93344
18000, 6.85413,  91304.2,  93545.9, 0.384307,  -91037.9,  93221.9
18100, 26.2699,  91459,  93704.9, 19.2317,  -91192.7,  93380.8
18200, 28.4631,  91360.8,  93604.9, 20.9678,  -91092.7,  93278.9
18300, 6.76442,  91341,  93583.4, 0.443202,  -91075.8,  93260.5
18400, 35.5357,  91472.4,  93719.2, 27.9531,  -91204.4,  93393.3
18500, 17.3273,  91306.1,  93548.2, 10.4149,  -91039.2,  93223.6
18600, 12.8089,  91408.6,  93652.9, 6.25987,  -91143.2,  93329.8
18700, 37.8025,  91426.9,  93672.8, 30.068,  -91158.4,  93346.4
18800, 7.29602,  91302.9,  93544.5, 0.831536,  -91037,  93220.9
18900, 26.2142,  91460.7,  93706.7, 19.2105,  -91194.1,  93382.4
19000, 28.1181,  91357.1,  93601, 20.6781,  -91089.3,  93275.4
19100, 7.24932,  91347.5,  93590.2, 0.949181,  -91082,  93267
19200, 35.2515,  91464.1,  93710.6, 27.738,  -91196.4,  93385
19300, 16.9502,  91313.8,  93556.3, 10.0877,  -91046.8,  93231.5
19400, 13.7579,  91403.2,  93647.3, 7.22893,  -91137.9,  93324.3
19500, 36.4752,  91429.3,  93675.3, 28.8224,  -91160.6,  93348.7
19600, 8.35486,  91302.4,  93544, 1.91914,  -91036.7,  93220.6
19700, 25.6407,  91461,  93707.1, 18.6643,  -91194.3,  93382.6
19800, 28.2442,  91355.7,  93599.5, 20.8656,  -91087.9,  93273.9
19900, 7.35191,  91351.2,  93594, 1.04415,  -91085.5,  93270.6
20000, 35.2397,  91459.3,  93705.7, 27.778,  -91191.7,  93380.2
20100, 16.4118,  91317.5,  93560, 9.55188,  -91050.3,  93235.1
20200, 14.802,  91402.5,  93646.6, 8.26058,  -91137,  93323.4
20300, 35.1981,  91426.9,  93672.7, 27.5664,  -91158.1,  93346.1
20400, 9.40055,  91307.2,  93548.9, 2.93752,  -91041.3,  93225.3
