    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
11900, -8.83323,  91349.7,  93601.4, -10.2268,  -91362.6,  93614.5
12000, -3.69091,  91206.2,  93456.1, -5.10045,  -91218.6,  93468.6
12100, 13.658,  91312.2,  93565.3, 12.1302,  -91325.4,  93578.7
12200, 28.3014,  91394.8,  93649.5, 26.8769,  -91409.3,  93664.1
12300, 24.9402,  91485.3,  93743.1, 23.6286,  -91499.2,  93757.1
12400, -10.3902,  91428.7,  93683, -11.9728,  -91441.7,  93696.1
12500, -30.1327,  91139.9,  93387.2, -31.7034,  -91153.3,  93400.7
12600, 19.7357,  91278.3,  93531.8, 18.3431,  -91292.1,  93545.7
12700, 43.3189,  91622.5,  93884.2, 41.8814,  -91635.8,  93897.6
12800, -32.8205,  91297,  93547.1, -34.2439,  -91309.9,  93560.1
12900, -15.2503,  91104.4,  93352.1, -16.651,  -91117.7,  93365.6
13000, 38.7131,  91364.3,  93619.7, 37.2461,  -91378.6,  93634.1
13100, 20.3039,  91521.7,  93779, 18.7978,  -91536,  93793.5
13200, -4.07047,  91391.4,  93646, -5.47707,  -91404.3,  93659.1
13300, -8.80781,  91228.8,  93478.2, -10.3909,  -91241.5,  93491
13400, 1.77051,  91282.7,  93534.2, 0.238515,  -91296.3,  93548
13500, 16.5257,  91406.8,  93662.8, 15.199,  -91420.7,  93676.8
13600, 26.8037,  91505.7,  93763.5, 25.4227,  -91518.7,  93776.6
13700, -32.8979,  91211.5,  93459.4, -34.4087,  -91225.2,  93473.3
13800, -3.25217,  91167.4,  93417, -4.70385,  -91181.6,  93431.3
13900, 54.3281,  91499.1,  93758.7, 52.8777,  -91513,  93772.7
14000, 11.3851,  91542.4,  93799.8, 9.8563,  -91556,  93813.5
14100, -24.7704,  91250.9,  93501.1, -26.2772,  -91263.8,  93514
14200, 7.74687,  91231.3,  93482.5, 6.26326,  -91244.3,  93495.5
14300, 32.6955,  91498.2,  93756.3, 31.1969,  -91512.2,  93770.6
14400, -4.03051,  91386.5,  93640.2, -5.34955,  -91400.8,  93654.7
14500, 4.2895,  91342,  93595.3, 2.83451,  -91355,  93608.4
14600, -8.23433,  91263.6,  93514.7, -9.75849,  -91277.2,  93528.4
14700, 4.52165,  91223.8,  93473.9, 3.01433,  -91238.1,  93488.4
14800, 41.719,  91486.7,  93745.2, 40.3525,  -91499.9,  93758.6
14900, 3.60839,  91512.8,  93769.9, 2.04991,  -91525.5,  93782.7
15000, -28.642,  91139.1,  93385.8, -30.1306,  -91152.5,  93399.3
15100, 19.3969,  91250,  93502.1, 17.9548,  -91264.2,  93516.4
15200, 43.509,  91670.6,  93934, 42.052,  -91684.5,  93948.1
15300, -20.1612,  91362.2,  93614.5, -21.6068,  -91376,  93628.5
15400, -11.7308,  91162,  93410.3, -13.2008,  -91175,  93423.4
15500, 20.7453,  91402.5,  93659.1, 19.2062,  -91415.8,  93672.5
15600, 12.3968,  91406.4,  93661.2, 10.9341,  -91420.1,  93675.2
15700, 15.9933,  91375.2,  93629.5, 14.6514,  -91388.4,  93642.9
15800, -1.88367,  91384.1,  93638.3, -3.39893,  -91397.2,  93651.6
15900, -8.79318,  91225,  93474.6, -10.3144,  -91239,  93488.7
