    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
29200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
29900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
30900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
31900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
32900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
33900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
34900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35700, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35800, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
35900, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36000, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36100, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36200, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36300, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36400, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36500, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
36600, 346.777,  70584.4,  72426.2, 343.898,  -70611.4,  72453.4
