    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
21300, 2401.1,  56270.1,  57845, 2398.46,  -56278.3,  57853.4
21400, 2401.19,  56269.9,  57844.9, 2398.55,  -56278.2,  57853.3
21500, 2401.76,  56270.4,  57845.3, 2399.12,  -56278.6,  57853.8
21600, 2401.37,  56270.2,  57845.1, 2398.73,  -56278.4,  57853.5
21700, 2401.01,  56269.9,  57844.8, 2398.37,  -56278.1,  57853.3
21800, 2401.63,  56270.2,  57845.2, 2398.99,  -56278.5,  57853.7
21900, 2401.6,  56270.3,  57845.2, 2398.96,  -56278.6,  57853.7
22000, 2401.04,  56269.9,  57844.8, 2398.4,  -56278.1,  57853.2
22100, 2401.38,  56270.2,  57845.1, 2398.74,  -56278.4,  57853.6
22200, 2401.74,  56270.3,  57845.2, 2399.1,  -56278.5,  57853.7
22300, 2401.17,  56270.1,  57845, 2398.53,  -56278.3,  57853.4
22400, 2401.2,  56270,  57844.9, 2398.56,  -56278.2,  57853.4
22500, 2401.68,  56270.3,  57845.2, 2399.04,  -56278.6,  57853.7
22600, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
22700, 2401.08,  56270,  57844.9, 2398.43,  -56278.2,  57853.4
22800, 2401.55,  56270.1,  57845, 2398.91,  -56278.4,  57853.5
22900, 2401.58,  56270.3,  57845.2, 2398.94,  -56278.6,  57853.7
23000, 2401.13,  56269.9,  57844.8, 2398.49,  -56278.2,  57853.3
23100, 2401.33,  56270.1,  57845, 2398.69,  -56278.3,  57853.5
23200, 2401.68,  56270.3,  57845.2, 2399.04,  -56278.5,  57853.7
23300, 2401.25,  56270.1,  57845, 2398.61,  -56278.3,  57853.4
23400, 2401.19,  56269.9,  57844.9, 2398.55,  -56278.2,  57853.3
23500, 2401.61,  56270.3,  57845.2, 2398.97,  -56278.5,  57853.7
23600, 2401.44,  56270.1,  57845, 2398.8,  -56278.4,  57853.5
23700, 2401.12,  56270,  57844.9, 2398.48,  -56278.3,  57853.4
23800, 2401.49,  56270.1,  57845, 2398.85,  -56278.4,  57853.5
23900, 2401.56,  56270.2,  57845.1, 2398.92,  -56278.5,  57853.6
24000, 2401.19,  56270,  57844.9, 2398.55,  -56278.3,  57853.4
24100, 2401.32,  56270,  57845, 2398.67,  -56278.3,  57853.4
24200, 2401.61,  56270.2,  57845.1, 2398.97,  -56278.5,  57853.6
24300, 2401.32,  56270.1,  57845, 2398.68,  -56278.4,  57853.5
24400, 2401.2,  56270,  57844.9, 2398.56,  -56278.2,  57853.3
24500, 2401.55,  56270.2,  57845.1, 2398.91,  -56278.5,  57853.6
24600, 2401.46,  56270.2,  57845.1, 2398.82,  -56278.4,  57853.5
24700, 2401.18,  56270,  57844.9, 2398.53,  -56278.2,  57853.3
24800, 2401.43,  56270.1,  57845, 2398.79,  -56278.4,  57853.5
24900, 2401.56,  56270.2,  57845.1, 2398.91,  -56278.5,  57853.6
25000, 2401.23,  56270,  57844.9, 2398.59,  -56278.3,  57853.4
25100, 2401.31,  56270,  57844.9, 2398.67,  -56278.3,  57853.4
25200, 2401.56,  56270.2,  57845.1, 2398.92,  -56278.5,  57853.6
25300, 2401.35,  56270.1,  57845, 2398.71,  -56278.4,  57853.5
25400, 2401.22,  56270,  57844.9, 2398.58,  -56278.3,  57853.4
25500, 2401.5,  56270.1,  57845.1, 2398.86,  -56278.4,  57853.5
25600, 2401.46,  56270.2,  57845.1, 2398.82,  -56278.4,  57853.6
25700, 2401.23,  56270,  57844.9, 2398.59,  -56278.2,  57853.4
25800, 2401.39,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
25900, 2401.53,  56270.2,  57845.1, 2398.89,  -56278.4,  57853.6
26000, 2401.28,  56270.1,  57845, 2398.64,  -56278.3,  57853.4
26100, 2401.3,  56270,  57844.9, 2398.66,  -56278.3,  57853.4
26200, 2401.52,  56270.2,  57845.1, 2398.88,  -56278.4,  57853.6
26300, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
26400, 2401.24,  56270,  57844.9, 2398.6,  -56278.3,  57853.4
26500, 2401.47,  56270.1,  57845, 2398.83,  -56278.4,  57853.5
26600, 2401.46,  56270.2,  57845.1, 2398.82,  -56278.4,  57853.5
26700, 2401.26,  56270,  57844.9, 2398.62,  -56278.3,  57853.4
26800, 2401.37,  56270.1,  57845, 2398.73,  -56278.3,  57853.5
26900, 2401.51,  56270.2,  57845.1, 2398.87,  -56278.4,  57853.6
27000, 2401.32,  56270.1,  57845, 2398.67,  -56278.3,  57853.5
27100, 2401.3,  56270,  57844.9, 2398.66,  -56278.3,  57853.4
27200, 2401.49,  56270.2,  57845.1, 2398.85,  -56278.4,  57853.6
27300, 2401.4,  56270.1,  57845, 2398.76,  -56278.4,  57853.5
27400, 2401.27,  56270,  57844.9, 2398.62,  -56278.3,  57853.4
27500, 2401.43,  56270.1,  57845, 2398.79,  -56278.4,  57853.5
27600, 2401.46,  56270.2,  57845.1, 2398.82,  -56278.4,  57853.5
27700, 2401.29,  56270,  57845, 2398.65,  -56278.3,  57853.4
27800, 2401.36,  56270.1,  57845, 2398.72,  -56278.3,  57853.5
27900, 2401.48,  56270.2,  57845.1, 2398.84,  -56278.4,  57853.5
28000, 2401.34,  56270.1,  57845, 2398.7,  -56278.4,  57853.5
28100, 2401.31,  56270,  57845, 2398.67,  -56278.3,  57853.4
28200, 2401.46,  56270.1,  57845.1, 2398.82,  -56278.4,  57853.5
28300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
28400, 2401.29,  56270,  57845, 2398.65,  -56278.3,  57853.4
28500, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
28600, 2401.46,  56270.2,  57845.1, 2398.81,  -56278.4,  57853.5
28700, 2401.31,  56270.1,  57845, 2398.67,  -56278.3,  57853.4
28800, 2401.35,  56270.1,  57845, 2398.71,  -56278.3,  57853.5
28900, 2401.46,  56270.2,  57845.1, 2398.82,  -56278.4,  57853.5
29000, 2401.36,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
29100, 2401.31,  56270.1,  57845, 2398.67,  -56278.3,  57853.5
29200, 2401.44,  56270.1,  57845, 2398.8,  -56278.4,  57853.5
29300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
29400, 2401.31,  56270.1,  57845, 2398.67,  -56278.3,  57853.4
29500, 2401.39,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
29600, 2401.45,  56270.1,  57845.1, 2398.81,  -56278.4,  57853.5
29700, 2401.33,  56270.1,  57845, 2398.69,  -56278.4,  57853.5
29800, 2401.35,  56270.1,  57845, 2398.71,  -56278.3,  57853.5
29900, 2401.45,  56270.1,  57845.1, 2398.81,  -56278.4,  57853.5
30000, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
30100, 2401.32,  56270.1,  57845, 2398.68,  -56278.3,  57853.5
30200, 2401.42,  56270.1,  57845, 2398.78,  -56278.4,  57853.5
30300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
30400, 2401.32,  56270.1,  57845, 2398.68,  -56278.3,  57853.5
30500, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
30600, 2401.44,  56270.1,  57845, 2398.8,  -56278.4,  57853.5
30700, 2401.35,  56270.1,  57845, 2398.71,  -56278.4,  57853.5
30800, 2401.35,  56270.1,  57845, 2398.71,  -56278.3,  57853.5
30900, 2401.43,  56270.1,  57845, 2398.79,  -56278.4,  57853.5
31000, 2401.39,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
31100, 2401.33,  56270.1,  57845, 2398.69,  -56278.3,  57853.5
31200, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
31300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
31400, 2401.34,  56270.1,  57845, 2398.7,  -56278.3,  57853.5
31500, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
31600, 2401.43,  56270.1,  57845, 2398.79,  -56278.4,  57853.5
31700, 2401.36,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
31800, 2401.35,  56270.1,  57845, 2398.71,  -56278.3,  57853.5
31900, 2401.42,  56270.1,  57845, 2398.78,  -56278.4,  57853.5
32000, 2401.39,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
32100, 2401.34,  56270.1,  57845, 2398.7,  -56278.3,  57853.5
32200, 2401.4,  56270.1,  57845, 2398.76,  -56278.4,  57853.5
32300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
32400, 2401.35,  56270.1,  57845, 2398.71,  -56278.4,  57853.5
32500, 2401.37,  56270.1,  57845, 2398.73,  -56278.4,  57853.5
32600, 2401.42,  56270.1,  57845, 2398.78,  -56278.4,  57853.5
32700, 2401.37,  56270.1,  57845, 2398.73,  -56278.4,  57853.5
32800, 2401.35,  56270.1,  57845, 2398.71,  -56278.3,  57853.5
32900, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
33000, 2401.39,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
33100, 2401.35,  56270.1,  57845, 2398.71,  -56278.3,  57853.5
33200, 2401.39,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
33300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
33400, 2401.36,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
33500, 2401.37,  56270.1,  57845, 2398.73,  -56278.4,  57853.5
33600, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
33700, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
33800, 2401.36,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
33900, 2401.4,  56270.1,  57845, 2398.76,  -56278.4,  57853.5
34000, 2401.39,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
34100, 2401.36,  56270.1,  57845, 2398.71,  -56278.4,  57853.5
34200, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
34300, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
34400, 2401.37,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
34500, 2401.37,  56270.1,  57845, 2398.73,  -56278.4,  57853.5
34600, 2401.41,  56270.1,  57845, 2398.77,  -56278.4,  57853.5
34700, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
34800, 2401.36,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
34900, 2401.4,  56270.1,  57845, 2398.76,  -56278.4,  57853.5
35000, 2401.4,  56270.1,  57845, 2398.75,  -56278.4,  57853.5
35100, 2401.36,  56270.1,  57845, 2398.72,  -56278.4,  57853.5
35200, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
35300, 2401.4,  56270.1,  57845, 2398.76,  -56278.4,  57853.5
35400, 2401.37,  56270.1,  57845, 2398.73,  -56278.4,  57853.5
35500, 2401.37,  56270.1,  57845, 2398.73,  -56278.4,  57853.5
35600, 2401.4,  56270.1,  57845, 2398.76,  -56278.4,  57853.5
35700, 2401.38,  56270.1,  57845, 2398.74,  -56278.4,  57853.5
