    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
12400, 35.14,  74939.5,  76884.9, 32.0621,  -74967.1,  76912.7
12500, 41.1202,  74920.8,  76865.8, 38.024,  -74948.5,  76893.6
12600, 48.7685,  74914,  76858.8, 45.7002,  -74941.6,  76886.6
12700, 55.0782,  74921.2,  76866.1, 51.9725,  -74948.9,  76894
12800, 57.5866,  74939,  76884.3, 54.5053,  -74966.7,  76912.2
12900, 55.5052,  74959.7,  76905.5, 52.3768,  -74987.4,  76933.3
13000, 49.7566,  74975.2,  76921.3, 46.6428,  -75002.9,  76949.2
13100, 42.781,  74979.7,  76926, 39.6501,  -75007.4,  76953.8
13200, 37.3566,  74971.9,  76918, 34.2486,  -74999.7,  76945.9
13300, 35.6057,  74955.3,  76901.1, 32.4963,  -74982.9,  76928.9
13400, 38.0466,  74936.5,  76881.9, 34.952,  -74964.2,  76909.7
13500, 43.5404,  74923.2,  76868.3, 40.4609,  -74950.9,  76896
13600, 49.812,  74920.5,  76865.5, 46.721,  -74948.2,  76893.3
13700, 54.3591,  74929.1,  76874.2, 51.2687,  -74956.8,  76902.1
13800, 55.4869,  74945,  76890.4, 52.3781,  -74972.8,  76918.3
13900, 52.8594,  74961.6,  76907.4, 49.7529,  -74989.3,  76935.3
14000, 47.6622,  74972.4,  76918.5, 44.5358,  -75000.1,  76946.3
14100, 42.022,  74973.6,  76919.7, 38.9042,  -75001.2,  76947.5
14200, 38.2018,  74964.9,  76910.9, 35.0923,  -74992.5,  76938.7
14300, 37.6432,  74950.1,  76895.8, 34.5395,  -74977.8,  76923.6
14400, 40.4255,  74935.3,  76880.6, 37.3355,  -74962.9,  76908.4
14500, 45.3196,  74926.2,  76871.3, 42.2247,  -74953.9,  76899.1
14600, 50.3,  74926.5,  76871.5, 47.2207,  -74954.2,  76899.4
14700, 53.443,  74935.5,  76880.7, 50.3347,  -74963.2,  76908.6
14800, 53.5511,  74949.3,  76894.8, 50.4534,  -74977,  76922.7
14900, 50.7263,  74962.2,  76908, 47.6045,  -74989.9,  76935.9
15000, 46.1551,  74969.3,  76915.3, 43.0473,  -74997,  76943.2
15100, 41.7399,  74968.1,  76914.1, 38.6147,  -74995.7,  76941.9
15200, 39.1915,  74959.2,  76905.1, 36.0898,  -74986.9,  76932.9
15300, 39.4701,  74946.6,  76892.1, 36.368,  -74974.2,  76919.9
15400, 42.3322,  74935.1,  76880.4, 39.24,  -74962.8,  76908.2
15500, 46.5511,  74929.5,  76874.6, 43.4588,  -74957.1,  76902.4
15600, 50.4117,  74931.7,  76876.8, 47.3181,  -74959.4,  76904.7
15700, 52.4165,  74940.5,  76885.8, 49.3198,  -74968.2,  76913.7
15800, 51.8551,  74952.1,  76897.7, 48.7421,  -74979.8,  76925.6
15900, 49.0282,  74961.9,  76907.7, 45.919,  -74989.6,  76935.6
16000, 45.1482,  74966.1,  76912, 42.031,  -74993.8,  76939.9
16100, 41.7757,  74963.3,  76909.2, 38.6663,  -74991,  76937
16200, 40.2355,  74954.9,  76900.6, 37.1264,  -74982.5,  76928.4
16300, 41.0532,  74944.3,  76889.8, 37.9562,  -74971.9,  76917.6
16400, 43.8159,  74935.8,  76881.1, 40.7234,  -74963.4,  76908.9
16500, 47.3569,  74932.7,  76877.9, 44.2598,  -74960.4,  76905.7
16600, 50.2474,  74936.1,  76881.3, 47.1545,  -74963.8,  76909.2
16700, 51.391,  74944.3,  76889.7, 48.2852,  -74972,  76917.6
16800, 50.3909,  74953.8,  76899.5, 47.2877,  -74981.5,  76927.3
16900, 47.7355,  74961,  76906.8, 44.616,  -74988.7,  76934.6
17000, 44.5127,  74963,  76908.9, 41.4071,  -74990.7,  76936.7
17100, 42.0408,  74959.3,  76905.1, 38.9263,  -74987,  76933
17200, 41.2466,  74951.6,  76897.2, 38.1468,  -74979.3,  76925.1
17300, 42.3935,  74943,  76888.4, 39.2906,  -74970.6,  76916.2
17400, 44.9347,  74936.9,  76882.2, 41.8435,  -74964.6,  76910
17500, 47.828,  74935.7,  76881, 44.7307,  -74963.4,  76908.8
17600, 49.9143,  74939.7,  76885, 46.8148,  -74967.4,  76912.9
17700, 50.4085,  74947.1,  76892.6, 47.306,  -74974.7,  76920.4
17800, 49.1782,  74954.7,  76900.4, 46.0687,  -74982.4,  76928.2
17900, 46.768,  74959.7,  76905.5, 43.6583,  -74987.4,  76933.3
18000, 44.1781,  74960.1,  76905.9, 41.0646,  -74987.8,  76933.8
18100, 42.4307,  74956.1,  76901.8, 39.3271,  -74983.7,  76929.6
18200, 42.1932,  74949.2,  76894.8, 39.0882,  -74976.9,  76922.6
18300, 43.489,  74942.4,  76887.8, 40.3914,  -74970.1,  76915.7
18400, 45.7516,  74938.3,  76883.6, 42.6547,  -74966,  76911.5
18500, 48.0495,  74938.5,  76883.8, 44.9527,  -74966.1,  76911.6
18600, 49.4804,  74942.6,  76888.1, 46.3801,  -74970.3,  76915.9
18700, 49.516,  74949,  76894.5, 46.4088,  -74976.7,  76922.4
18800, 48.19,  74955,  76900.7, 45.085,  -74982.7,  76928.5
18900, 46.0849,  74958.2,  76904, 42.9718,  -74985.9,  76931.8
19000, 44.0498,  74957.6,  76903.3, 40.9439,  -74985.3,  76931.2
19100, 42.8967,  74953.5,  76899.1, 39.7875,  -74981.1,  76927
19200, 43.0342,  74947.6,  76893.1, 39.9368,  -74975.3,  76921
19300, 44.3696,  74942.4,  76887.8, 41.267,  -74970,  76915.6
19400, 46.3155,  74939.8,  76885.2, 43.2202,  -74967.5,  76913
19500, 48.0933,  74940.9,  76886.2, 44.9929,  -74968.5,  76914.1
19600, 49.0037,  74944.9,  76890.4, 45.9031,  -74972.6,  76918.2
19700, 48.7272,  74950.3,  76895.9, 45.6206,  -74978,  76923.7
19800, 47.4137,  74954.8,  76900.5, 44.3055,  -74982.5,  76928.3
19900, 45.6211,  74956.7,  76902.4, 42.5138,  -74984.4,  76930.3
20000, 44.0774,  74955.4,  76901.1, 40.9683,  -74983.1,  76928.9
20100, 43.3774,  74951.4,  76897.1, 40.2742,  -74979.1,  76924.9
20200, 43.7691,  74946.6,  76892.1, 40.6665,  -74974.2,  76919.9
20300, 45.0495,  74942.7,  76888.1, 41.9521,  -74970.3,  76915.9
20400, 46.6845,  74941.3,  76886.7, 43.5838,  -74969,  76914.5
20500, 48.0115,  74942.9,  76888.3, 44.9121,  -74970.6,  76916.1
20600, 48.5251,  74946.7,  76892.2, 45.4223,  -74974.4,  76920
20700, 48.0529,  74951.1,  76896.7, 44.9466,  -74978.8,  76924.5
20800, 46.8174,  74954.4,  76900, 43.7104,  -74982,  76927.9
20900, 45.3366,  74955.3,  76901, 42.2278,  -74983,  76928.8
21000, 44.2007,  74953.5,  76899.2, 41.0967,  -74981.2,  76927
21100, 43.8502,  74949.9,  76895.5, 40.7438,  -74977.6,  76923.4
21200, 44.3843,  74946,  76891.5, 41.2855,  -74973.6,  76919.3
21300, 45.5658,  74943.2,  76888.7, 42.4641,  -74970.9,  76916.5
21400, 46.8962,  74942.7,  76888.1, 43.7984,  -74970.4,  76916
21500, 47.8537,  74944.6,  76890, 44.7502,  -74972.2,  76917.9
21600, 48.0691,  74948,  76893.5, 44.9671,  -74975.6,  76921.3
21700, 47.4923,  74951.5,  76897.1, 44.3857,  -74979.2,  76924.9
21800, 46.3764,  74953.8,  76899.4, 43.2695,  -74981.4,  76927.3
21900, 45.1838,  74953.9,  76899.6, 42.0771,  -74981.6,  76927.4
22000, 44.3875,  74952,  76897.7, 41.2821,  -74979.7,  76925.5
22100, 44.2854,  74948.9,  76894.4, 41.1831,  -74976.5,  76922.3
22200, 44.8923,  74945.7,  76891.2, 41.7898,  -74973.4,  76919.1
22300, 45.9375,  74943.9,  76889.3, 42.8386,  -74971.5,  76917.2
22400, 46.9966,  74944,  76889.4, 43.895,  -74971.6,  76917.2
22500, 47.6486,  74945.9,  76891.4, 44.5471,  -74973.6,  76919.2
22600, 47.6559,  74948.9,  76894.4, 44.5509,  -74976.5,  76922.2
22700, 47.0375,  74951.6,  76897.2, 43.9324,  -74979.3,  76925
22800, 46.0633,  74953.1,  76898.7, 42.9568,  -74980.8,  76926.6
22900, 45.13,  74952.8,  76898.4, 42.0234,  -74980.4,  76926.2
23000, 44.6031,  74950.8,  76896.4, 41.4995,  -74978.5,  76924.3
23100, 44.6769,  74948.1,  76893.7, 41.5733,  -74975.8,  76921.5
23200, 45.2954,  74945.7,  76891.2, 42.1952,  -74973.4,  76919
23300, 46.1972,  74944.6,  76890, 43.0949,  -74972.2,  76917.9
23400, 47.0118,  74945.1,  76890.5, 43.912,  -74972.8,  76918.4
23500, 47.4272,  74947,  76892.5, 44.323,  -74974.6,  76920.3
23600, 47.2904,  74949.4,  76895, 44.1869,  -74977.1,  76922.8
23700, 46.6806,  74951.5,  76897.1, 43.5741,  -74979.2,  76925
23800, 45.8528,  74952.4,  76898, 42.7477,  -74980.1,  76925.8
23900, 45.1446,  74951.7,  76897.4, 42.0388,  -74979.4,  76925.2
24000, 44.8285,  74949.9,  76895.5, 41.7245,  -74977.6,  76923.3
24100, 45.0144,  74947.7,  76893.2, 41.9124,  -74975.3,  76921
24200, 45.61,  74945.9,  76891.4, 42.508,  -74973.6,  76919.2
24300, 46.3631,  74945.3,  76890.7, 43.2623,  -74972.9,  76918.6
24400, 46.973,  74946,  76891.5, 43.8703,  -74973.7,  76919.3
24500, 47.203,  74947.8,  76893.3, 44.1006,  -74975.4,  76921.1
24600, 46.98,  74949.8,  76895.4, 43.8746,  -74977.5,  76923.2
24700, 46.4064,  74951.3,  76896.9, 43.3014,  -74979,  76924.7
24800, 45.7239,  74951.7,  76897.3, 42.6183,  -74979.4,  76925.2
24900, 45.2044,  74950.9,  76896.5, 42.0998,  -74978.6,  76924.3
25000, 45.0471,  74949.2,  76894.8, 41.9435,  -74976.9,  76922.6
25100, 45.2995,  74947.4,  76892.9, 42.1968,  -74975.1,  76920.8
25200, 45.8455,  74946.1,  76891.6, 42.7444,  -74973.8,  76919.5
25300, 46.4602,  74945.9,  76891.4, 43.3576,  -74973.6,  76919.2
25400, 46.8966,  74946.8,  76892.3, 43.7948,  -74974.5,  76920.1
25500, 46.9925,  74948.3,  76893.9, 43.8881,  -74976,  76921.7
25600, 46.7205,  74950,  76895.6, 43.6168,  -74977.7,  76923.4
25700, 46.205,  74951,  76896.6, 43.0989,  -74978.7,  76924.5
25800, 45.6553,  74951.1,  76896.7, 42.551,  -74978.8,  76924.5
25900, 45.2921,  74950.2,  76895.8, 42.1875,  -74977.9,  76923.6
26000, 45.2495,  74948.7,  76894.3, 42.1464,  -74976.4,  76922.1
26100, 45.5327,  74947.3,  76892.8, 42.4301,  -74975,  76920.6
26200, 46.0168,  74946.4,  76891.9, 42.9147,  -74974.1,  76919.8
26300, 46.5034,  74946.5,  76892, 43.4015,  -74974.2,  76919.8
26400, 46.8016,  74947.4,  76892.9, 43.6981,  -74975.1,  76920.8
26500, 46.7998,  74948.8,  76894.3, 43.6965,  -74976.4,  76922.1
26600, 46.5121,  74950,  76895.6, 43.4071,  -74977.7,  76923.4
26700, 46.0612,  74950.7,  76896.3, 42.9568,  -74978.4,  76924.1
26800, 45.6326,  74950.5,  76896.1, 42.5275,  -74978.2,  76924
26900, 45.3929,  74949.6,  76895.2, 42.2893,  -74977.3,  76923.1
27000, 45.4304,  74948.4,  76893.9, 42.3272,  -74976.1,  76921.8
27100, 45.7187,  74947.3,  76892.8, 42.6161,  -74975,  76920.6
27200, 46.1346,  74946.8,  76892.3, 43.0325,  -74974.4,  76920.1
27300, 46.5097,  74947,  76892.5, 43.4069,  -74974.7,  76920.4
27400, 46.6972,  74947.9,  76893.4, 43.5944,  -74975.6,  76921.3
27500, 46.6317,  74949,  76894.6, 43.5272,  -74976.7,  76922.4
27600, 46.3472,  74950,  76895.6, 43.2433,  -74977.7,  76923.4
27700, 45.966,  74950.4,  76896, 42.8609,  -74978,  76923.8
27800, 45.6404,  74950.1,  76895.7, 42.5365,  -74977.7,  76923.5
27900, 45.498,  74949.2,  76894.8, 42.3939,  -74976.9,  76922.6
28000, 45.5864,  74948.2,  76893.7, 42.4838,  -74975.9,  76921.6
28100, 45.863,  74947.4,  76892.9, 42.7602,  -74975,  76920.7
