    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
19400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
19900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
20900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
21900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
22900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
23900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
24800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
